share_of_cards_top,share_of_views
0.9242180518319929,0.9999033315137045
0.9261840929401252,0.9999071677427962
0.9281501340482574,0.9999108693673585
0.9301161751563897,0.9999145709919207
0.9320822162645219,0.999918272616483
0.9340482573726542,0.9999218396365157
0.9360142984807864,0.9999252944861071
0.9379803395889187,0.9999287493356986
0.9399463806970509,0.99993220418529
0.9419124218051832,0.9999355692985284
0.9438784629133155,0.9999387773731491
0.9458445040214477,0.9999419854477697
0.94781054512958,0.9999451262201255
0.9497765862377122,0.9999480875197754
0.9517426273458445,0.9999510488194252
0.9537086684539767,0.999954010119075
0.955674709562109,0.9999569714187247
0.9576407506702412,0.999959798113845
0.9596067917783736,0.9999625126385241
0.9615728328865059,0.999965227163203
0.9635388739946381,0.9999679416878821
0.9655049151027704,0.9999706113443845
0.9674709562109026,0.9999730790940927
0.9694369973190349,0.9999755468438009
0.9714030384271671,0.9999779024230677
0.9733690795352994,0.9999801233978051
0.9753351206434316,0.9999823443725424
0.9773011617515639,0.9999845204791032
0.9792672028596962,0.9999864946788698
0.9812332439678284,0.9999883567081951
0.9831992850759607,0.9999900841329908
0.9851653261840929,0.9999918115577865
0.9871313672922252,0.9999934043780527
0.9890974084003574,0.9999948850278776
0.9910634495084897,0.9999963432436143
0.9930294906166219,0.9999975771184684
0.9949955317247542,0.9999985642183516
0.9969615728328866,0.999999304543264
0.9989276139410188,0.9999998878295587
