share_of_cards_top,share_of_views
0.2545104221404799,0.9851986862309033
0.256437204414083,0.985417231259786
0.2583639866876861,0.9856293074444279
0.26029076896128917,0.9858358230814521
0.26221755123489227,0.986036977553044
0.26414433350849537,0.9862356286705292
0.26607111578209847,0.9864322416590069
0.2679978980557015,0.986625442996755
0.2699246803293046,0.9868154763731113
0.2718514626029077,0.9870024082488044
0.27377824487651076,0.9871840232662173
0.27570502715011386,0.9873624260150863
0.27763180942371696,0.9875371955774639
0.27955859169732,0.9877086199498403
0.2814853739709231,0.9878780061932094
0.2834121562445262,0.9880441580144582
0.28533893851812925,0.988207097567163
0.28726572079173235,0.988366891312052
0.28919250306533545,0.9885241817028342
0.2911192853389385,0.9886799213432848
0.2930460676125416,0.9888329360938668
0.2949728498861447,0.9889822955043814
0.29689963215974774,0.9891284426463519
0.29882641443335084,0.9892718870520301
0.30075319670695394,0.9894132490215486
0.30267997898055704,0.9895524620941789
0.3046067612541601,0.9896895484234972
0.3065335435277632,0.9898247073916892
0.3084603258013663,0.9899584706845825
0.31038710807496933,0.9900900629270115
0.31231389034857243,0.9902192625832147
0.31424067262217553,0.9903460918067679
0.3161674548957786,0.9904716361229036
0.3180942371693817,0.9905952087707603
0.3200210194429848,0.9907176294326564
0.3219478017165878,0.990838255654883
0.3238745839901909,0.9909565779051884
0.325801366263794,0.9910725740299963
0.32772814853739707,0.9911871080187771
0.32965493081100017,0.9913002463322594
0.33158171308460327,0.9914120111240196
0.3335084953582063,0.9915221143975671
0.3354352776318094,0.9916303789242928
0.3373620599054125,0.991736716089892
0.3392888421790156,0.9918409043586032
0.34121562445261866,0.9919439184877774
0.34314240672622176,0.9920454483273485
0.34506918899982486,0.992144762809303
0.3469959712734279,0.9922423493123165
0.348922753547031,0.9923382299899651
0.3508495358206341,0.992432958681653
0.35277631809423715,0.9925262916980426
0.35470310036784025,0.9926183841141668
0.35662988264144335,0.9927093245443303
0.3585566649150464,0.9927988914527714
0.3604834471886495,0.9928874836038614
0.3624102294622526,0.9929745028510434
0.36433701173585564,0.99305999350147
0.36626379400945874,0.9931447309303069
0.36819057628306184,0.9932285600625209
0.3701173585566649,0.9933113036695028
0.372044140830268,0.9933928288297956
0.3739709231038711,0.9934734678470417
0.3758977053774742,0.9935532428748173
0.37782448765107723,0.9936320209916654
0.37975126992468033,0.9937094477403674
0.38167805219828344,0.9937858775781419
0.3836048344718865,0.9938614877335981
0.3855316167454896,0.9939363668210409
0.3874583990190927,0.9940104483797417
0.3893851812926957,0.9940835994882435
0.3913119635662988,0.9941559973751557
0.3932387458399019,0.9942272432761071
0.39516552811350497,0.9942973814982503
0.39709231038710807,0.9943663898880091
0.39901909266071117,0.9944347115169065
0.4009458749343142,0.9945024793063999
0.4028726572079173,0.994569693256489
0.4047994394815204,0.9946356887598891
0.40672622175512346,0.9947011082703088
0.40865300402872656,0.994765530869801
0.41057978630232966,0.9948292224012797
0.41250656857593276,0.9948917841003739
0.4144333508495358,0.9949533488885407
0.4163601331231389,0.9950141604551177
0.418286915396742,0.9950740858786482
0.42021369767034505,0.995133280234165
0.42214047994394815,0.9951918542895494
0.42406726221755126,0.9952493871268537
0.4259940444911543,0.9953056129031643
0.4279208267647574,0.9953611297650377
0.4298476090383605,0.9954157161767119
0.43177439131196355,0.9954696379811012
0.43370117358556665,0.9955226957960199
0.43562795585916975,0.9955748896214682
0.4375547381327728,0.9956262416110222
0.4394815204063759,0.9956770397611721
0.441408302679979,0.9957272397647654
0.44333508495358204,0.995776686546769
0.44526186722718514,0.9958254687214877
0.44718864950078824,0.9958737635175307
0.44911543177439134,0.995921438013441
0.4510422140479944,0.995968137752
0.4529689963215975,0.9960141950368502
0.4548957785952006,0.99605967632872
0.45682256086880363,0.9961045373204571
0.45874934314240673,0.996148822319214
0.46067612541600983,0.996192464864262
0.4626029076896129,0.9962353320341443
0.464529689963216,0.9962775789038938
0.4664564722368191,0.99631938270212
0.4683832545104221,0.9963603225108757
0.4703100367840252,0.9964006420194987
0.4722368190576283,0.9964404741494461
0.47416360133123137,0.996479841054294
0.47609038360483447,0.9965183439696714
0.47801716587843757,0.9965561379706115
0.4799439481520406,0.9965933781321473
0.4818707304256437,0.9966299758399745
0.4837975126992468,0.9966661969370066
0.4857242949728499,0.9967019749625156
0.48765107724645296,0.9967373320700773
0.48957785952005606,0.9967722239525396
0.49150464179365916,0.9968067613777832
0.4934314240672622,0.9968409664993843
0.4953582063408653,0.9968747507030382
0.4972849886144684,0.9969080475280164
0.49921177088807145,0.9969410563565045
0.5011385531616745,0.996973710727774
0.5030653354352776,0.9970059884882486
0.5049921177088808,0.9970377567164713
0.5069188999824839,0.9970690818731708
0.5088456822560868,0.9970998531904661
0.5107724645296899,0.9971305358934567
0.512699246803293,0.9971608419856525
0.5146260290768961,0.9971909043885104
0.5165528113504992,0.997220501566269
0.5184795936241023,0.9972497442868087
0.5204063758977053,0.9972786768572822
0.5223331581713084,0.9973072771241132
0.5242599404449115,0.9973356337016063
0.5261867227185146,0.9973635693611522
0.5281135049921177,0.9973912391777842
0.5300402872657208,0.9974186653050784
0.5319670695393238,0.9974459142037632
0.5338938518129269,0.9974728529523816
0.53582063408653,0.9974995037045099
0.5377474163601331,0.9975256670779625
